980,50,53.33,0,0.28033
979.27,50,53.05,0.5964,14.366
978.7,62.4,44.67,0.74519,12.921
975.19,44.268,48.029,1.3951,0
974.05,45.468,48.029,1.3956,0.28091
972.32,46.668,47.801,1.3999,13.194
968.26,38.748,47.63,0.80533,2.1191
967.68,39.148,46.487,0.95061,-7.1054e-15
966.53,39.948,46.487,0.50025,1.2
965.96,40.281,45.801,0.64064,15.282
960.72,33.391,46.165,0.69363,2.4004
959.57,33.458,44.791,0.59941,1.1988
959,33.858,44.105,0.99917,1.1998
957.83,19.508,47.933,3.1948,14.112
935.53,28.864,47.773,4.3383,13.197
929.01,23.464,47.622,0.69208,0.28085
928.44,23.931,47.393,1.3495,1.2
926.72,25.131,46.706,0.45216,0.91892
942.47,25.531,46.25,0.70021,1.4803
957.12,25.864,45.334,0.49359,1.2003
972.3,25.931,44.647,0.60415,2.1169
970.94,27.011,48.158,0.45347,1.2
986.69,27.344,47.473,0,1.2
1002.4,27.344,46.787,0,0
1018.2,27.344,46.787,0,0.28033
1025,27.344,46.557,0.73461,15.598
1019.8,17.646,46.504,2.0033,14.116
997.87,24.59,47.398,3.1516,1.2
994.43,27.39,46.712,0.79781,0
993.89,28.19,46.712,0.63953,13.478
989.25,18.852,47.375,1.5988,1.2
987.52,20.052,46.688,1.057,0.91887
986.37,20.785,46.232,0,0.28033
986.37,20.785,46.002,0.68842,16.202
983.69,29.427,45.932,0.40485,0.91895
1025,29.827,45.477,0.40134,1.2
1024.4,30.227,44.792,2.0372,0
1022.7,32.228,44.792,0.59387,13.483
1016.9,23.111,46.1,4.1454,14.4
1008.6,18.389,46.153,0.15327,2.3999
1008.6,18.389,44.78,0.5386,1.2005
1008,18.856,44.093,1.2017,0.91873
990.34,20.038,48.161,1.1472,1.4807
989.2,20.838,47.246,0.59983,1.1996
988.63,21.238,46.56,1.0076,2.1194
987.49,22.038,45.418,0.34564,1.2
987.49,22.371,44.732,0.39996,-2.8422e-14
986.92,22.371,44.732,0.15326,1.2
986.92,22.371,44.047,0.046722,0.28033
986.92,22.371,43.814,0.88936,15.594
965.75,15.219,47.25,0.95895,14.116
945.58,21.876,47.625,2.5872,0
943.28,24.276,47.625,0.70099,0.28033
942.15,25.01,47.397,0.046722,14.397
938.65,15.469,47.433,0.99994,2.1195
937.52,15.869,46.29,0.35324,0
937.52,15.869,46.29,0.50148,-2.8422e-14
936.94,16.336,46.29,1.0383,15.001
915.06,25.342,46.905,0.59391,1.4809
914.49,25.742,45.989,0.60005,1.2001
913.91,26.142,45.302,3.2005,1.1998
911.05,28.942,44.616,1.9958,13.199
904.09,19.828,46.256,4.6303,13.197
880.09,30.068,47.087,0.55992,2.119
879.51,30.468,45.945,0.89879,1.1996
878.36,31.202,45.259,0.3444,1.1999
878.36,31.268,44.573,1.1955,1.4808
877.21,31.668,43.654,0.99635,1.2002
874.84,16.952,47.925,0.45943,0.91886
874.84,17.285,47.467,0.2,5.6843e-14
874.27,17.285,47.467,0,1.2
874.27,17.285,46.782,0.046723,0
874.27,17.285,46.782,1.0001,0.28033
873.18,17.285,46.552,0.89348,14.396
852.4,23.155,47.186,1.4009,14.116
831.4,30.467,47.61,1.7554,5.6843e-14
829.67,32.067,47.61,0.84231,0
828.52,32.867,47.61,2.1906,13.473
823.33,25.639,47.565,0.99983,1.1996
822.6,26.44,46.879,0.60471,0.91904
821.61,26.84,46.423,0.45344,0
821.61,27.173,46.423,0.14044,15.282
816.39,19.914,46.804,0.5998,1.1996
815.81,20.314,46.117,0.8055,0.91934
815.23,20.714,45.662,2.1913,1.2
812.94,22.714,44.976,3.3973,13.201
788.7,31.607,46.42,4.2376,13.199
781.04,26.319,47.139,0.50042,1.4803
780.46,26.653,46.224,0.89365,2.4004
779.32,26.719,44.85,1.0048,0.91837
778.17,27.519,44.397,0.89967,1.4793
760.98,29.194,47.934,0.35325,1.2
760.98,29.194,47.248,0.046723,0.91965
776.73,29.194,46.791,0.19988,0
791.91,29.194,46.791,0.15326,1.2
807.66,29.194,46.105,0,0
823.41,29.194,46.105,0.14043,1.4808
839.16,29.261,45.187,0.99947,14.4
848.46,20.513,46.079,0.95328,12.915
843.48,26.814,47.491,2.1973,1.2
856.94,28.814,46.805,1.0443,0
872.11,29.614,46.805,0.79873,11.996
883.8,21.045,47.773,1.7971,0
897.82,22.245,47.773,1.354,0
911.91,23.445,47.773,0.8436,0
927.08,24.245,47.773,0.99731,16.197
937.04,17.861,47.405,1.3562,-5.6843e-14
951.64,19.061,47.405,1.9936,-1.7053e-13
965.1,21.061,47.405,1.99,1.2
963.39,23.061,46.719,1.8397,13.476
942.07,30.467,47.379,5.2346,13.198
934.42,25.826,47.361,0.99999,2.4
933.27,26.626,45.988,2.596,1.1999
930.98,29.026,45.301,1.1999,1.1998
929.83,29.426,44.614,2.1981,2.3971
926.94,15.744,47.93,0.50616,1.1992
926.36,16.077,47.244,0.15327,0.91963
926.36,16.077,46.787,0.046723,0
926.36,16.077,46.787,0.19999,1.2
925.79,16.077,46.101,0.15326,0
925.79,16.077,46.101,0.046722,0.28033
925.79,16.077,45.871,0.29371,13.197
905.59,21.521,47.191,1.7582,14.115
883.81,29.368,47.611,2.0382,0
882.1,31.368,47.611,1.1977,0
880.94,32.168,47.611,0.59693,11.995
893.26,24.567,47.901,2.3939,1.2
906.71,25.767,47.215,0.89814,0
921.32,26.501,47.215,0.29889,0
937.07,26.567,47.215,0.79924,16.198
947.01,19.644,47.126,0.9511,1.2
961.67,20.444,46.44,2.0384,1.2
975.7,22.444,45.754,1.8026,0
989.74,23.644,45.754,0.90108,12.277
984.35,29.937,47.302,4.2729,13.197
993.02,24.517,47.346,1.2024,0.91916
1007.6,25.717,46.889,1.0448,1.2
1022.8,26.517,46.203,0.79409,0.28086
1024.4,26.917,45.973,0.55318,1.2
1023.9,27.317,45.286,0.59992,1.1998
1023.3,27.717,44.6,0.35237,0.91694
1023.3,28.05,44.148,0.39996,0
1022.7,28.05,44.148,0.19998,1.2
1006.2,28.667,48.158,0.15326,0
1005.6,28.667,48.158,0,0.28033
1005.6,28.667,47.93,0.53324,15.595
1002.2,20.145,46.861,1.2022,12.916
981.62,27.473,47.695,2.5925,-2.2737e-13
978.74,29.873,47.695,1.9949,1.1997
977.02,31.473,47.01,0.79442,12.276
986.01,23.138,47.581,1.7999,1.2
1015.8,23.938,46.894,1.1078,1.1995
1024.4,24.672,46.208,0.79839,1.2
1023.3,25.072,45.521,0.59281,16.202
1018.1,18.134,45.454,0.64995,2.1184
1017.5,18.601,44.314,1.5936,1.1998
999.27,20.968,48.16,1.6475,-1.1369e-13
998.13,22.568,48.16,0.90029,13.474
978.86,30,47.656,5.03,13.197
984.78,24.734,47.414,0.29371,1.2005
1016.3,24.801,46.727,1.9993,2.4004
1023.9,26.401,45.354,1.0048,0.9189
1022.7,27.201,44.9,1.5,1.2
1021.6,27.534,44.214,0.79993,1.1999
1004.5,28.205,48.159,0.39997,0
1003.9,28.205,48.159,0.19998,0
1003.9,28.205,48.159,0.59994,0
1003.4,28.205,48.159,0.35324,0
1002.8,28.205,48.159,0.24673,0.2805
1002.2,28.205,47.931,0.69357,14.394
998.72,19.683,47.542,3.1899,13.194
976.43,29.752,47.596,1.7984,0.91919
986.23,31.352,47.139,0.89998,1.2
1024.4,32.085,46.453,0.79998,13.477
1019.8,22.152,47.302,0.15327,1.2
1019.8,22.152,46.615,0.40187,0.91964
1019.2,22.552,46.159,0,1.2
1019.2,22.552,45.473,0.093618,15.283
998.5,30.784,45.861,0.39993,1.1998
998.5,31.184,45.174,0.80604,0.91891
997.36,31.984,44.72,1.7944,1.1978
995.65,33.584,44.036,1.1837,13.483
988.64,24.906,45.797,4.4306,13.199
980.34,19.33,46.874,1.4488,0.91916
978.63,20.53,46.418,0.59846,1.2
978.06,20.93,45.732,0.5984,1.2
977.53,21.33,45.046,1.194,1.4808
976.38,21.73,44.128,0.90926,3.5992
974.33,23.278,46.56,0.15327,2.1196
990.08,23.278,45.418,0,0
1005.8,23.278,45.418,0.24671,0
1021,23.278,45.418,0.35324,0.28033
1025,23.278,45.187,0.046722,1.2
1025,23.278,44.5,0.29369,14.402
1003.1,28.958,45.808,2.7531,12.916
996.12,21.17,47.396,1.9886,0
993.83,23.17,47.396,1.2026,0
992.69,24.37,47.396,0.39915,11.993
989.78,16.492,47.873,1.6407,1.2001
988.06,18.092,47.187,1.1001,1.1999
986.9,18.826,46.501,0.19998,1.2
986.9,18.826,45.816,0.89332,16.481
972.16,27.557,45.481,1.9481,1.1998
985.61,29.157,44.795,1.2515,0.91767
1025,30.357,44.342,2.801,1.2
1022.1,17.21,48.161,0.70007,13.472
1002.7,25.283,47.656,4.931,14.397
995.06,19.35,47.266,1.0008,1.2005
993.91,20.15,46.579,0.45957,1.1995
993.33,20.483,45.893,0.2467,0.91965
993.33,20.483,45.438,0.7999,0.28033
992.2,20.483,45.207,0.84362,1.2005
991.62,20.95,44.52,0.60615,2.1179
996.33,21.935,48.156,0.30229,0
1025,22.269,48.156,0.19999,1.2
1025,22.269,47.47,0,0
1025,22.269,47.47,0.14044,1.4808
1025,22.336,46.555,0.59999,14.396
1004.3,28.104,47.189,1.1546,12.915
999.63,19.854,47.76,2.4426,1.2
997.33,22.254,47.075,0.70021,0
996.75,22.588,47.075,0.69188,11.994
977.59,30.067,47.823,1.3522,1.2
975.87,31.267,47.137,0.39887,0
975.31,31.667,47.137,0.29894,1.2
975.31,32,46.451,0.29706,15.001
984.17,24.755,47.053,1.1981,1.2
1014.5,25.955,46.367,2.3914,0.28086
1023.9,28.355,46.137,1.6455,2.4
1022.2,29.955,44.763,0.99935,14.401
1015.7,20.616,45.907,4.438,13.199
991.41,30.163,46.942,0.79968,1.1994
990.88,30.563,46.256,1.149,3.6
989.73,31.363,44.196,0.45164,0.91766
989.15,16.666,48.162,1.1925,0.28092
987.99,17.466,47.934,0.75304,1.1997
986.85,17.866,47.248,0.70637,2.1191
986.27,18.599,46.105,0,1.2
986.27,18.599,45.42,0.046723,1.2
986.27,18.599,44.734,0.15326,1.2
986.27,18.599,44.048,0.046722,0.28033
986.27,18.599,43.815,0.29365,13.191
982.22,27.886,47.742,3.1536,13.195
1007.4,22.275,47.626,3.7989,2.1191
1023.9,25.875,46.483,0.39257,1.4808
1023.3,26.275,45.566,0.60021,13.198
1018.1,16.386,47.074,0.40579,0.91905
1017.5,16.786,46.618,0.79747,0
1016.9,17.586,46.618,0.699,1.2001
1016.3,18.319,45.932,0.20013,16.202
995.63,26.546,45.842,0.54243,1.1998
995.05,27.012,45.156,1.7935,1.4798
993.34,28.612,44.238,2.2002,1.1975
975.14,31.442,47.934,1.2989,13.191
1025,24.006,47.654,3.8375,14.115
1017.9,18.004,47.496,0.49925,1.2
1017.3,18.071,46.81,0.9991,1.2
1016.8,18.871,46.124,0.45579,0
1016.2,19.204,46.124,0.046722,1.4803
1016.2,19.204,45.207,0.39997,1.2
1015.6,19.204,44.521,0.15327,0.91963
1015.6,19.204,44.067,-5.6843e-14,1.2
999.09,19.783,48.156,0,0
999.09,19.783,48.156,0,1.2
999.09,19.783,47.47,0.046722,0.28033
999.09,19.783,47.242,0.69366,14.395
978.95,25.678,47.395,1.194,13.194
980.86,17.656,47.57,2.4029,0.91915
993.73,19.656,47.113,1.1,1.2
1008.3,19.989,46.427,0.45416,13.196
1005.4,25.595,47.526,1.7945,1.2
1003.1,27.195,46.84,0.39895,0
1003.1,27.595,46.84,0.34569,0
1002.6,27.928,46.84,0.69888,16.202
996.75,20.67,46.766,1.9497,1.2003
995.04,22.27,46.08,1.5906,0.28085
993.38,23.87,45.849,2.8414,1.1996
990.53,26.67,45.163,2.4055,14.401
982.97,19.105,46.073,4.0974,13.198
971.89,28.569,47.021,0.64523,0.91965
1002.2,28.969,46.564,1,1.2002
1025,29.369,45.878,0.39996,0
1024.4,29.369,45.878,0.79993,1.2
1023.9,29.369,45.192,0.39996,1.1999
1023.3,29.369,44.507,0.59944,-4.5475e-13
1022.7,29.769,44.507,0.19998,0
1022.7,29.769,44.507,0.15326,2.2737e-13
1022.1,29.769,44.507,0.2467,0
1022.1,29.769,44.507,0.29379,0.28107
1021.6,29.835,44.274,0.79894,13.199
1016.3,19.981,45.889,1.3598,12.917
995.04,26.527,47.427,2.9885,0
991.61,29.327,47.427,0.84164,1.2
991.04,30.127,46.741,0.99819,13.195
985.84,21.219,47.611,0.99913,0
985.27,21.619,47.61,0.59923,0
984.69,22.019,47.61,0.50005,0
984.12,22.352,47.61,0.29369,16.479
978.88,15.158,47.116,0.95148,1.2
978.31,15.958,46.429,0.80632,2.119
977.17,16.758,45.288,2.4325,0.28085
974.88,19.158,45.056,2.6055,13.201
951.85,26.347,46.702,4.4381,13.196
944.23,20.558,47.21,0.59996,1.1999
943.65,20.958,46.523,1.1508,1.2
942.49,21.758,45.836,2.0503,2.1189
940.2,23.758,44.696,1.3001,1.4803
939.06,24.091,43.777,0.49371,1.2006
921.93,24.716,47.927,0.55695,0.91885
921.35,25.116,47.469,0.29889,0
921.35,25.449,47.469,0.046723,0
921.35,25.449,47.469,0.15328,1.2
920.78,25.449,46.784,0.046722,0.28033
920.78,25.45,46.554,1.0935,14.396
915.55,15.763,47.189,1.3586,12.913
895.38,23.452,47.761,3.5912,0
891.37,27.053,47.761,0.84178,1.2
890.8,27.853,47.076,0.70115,13.196
886.72,18.781,47.691,0.59616,-2.2737e-13
886.15,19.181,47.691,0.29609,1.2
885.58,19.247,47.005,1.3941,0
884.43,20.447,47.005,1.4026,16.201
862.51,29.853,46.937,0.59966,1.2
861.93,30.253,46.251,1.751,-2.2737e-13
860.21,31.853,46.251,0.64512,0
859.05,32.253,46.251,1.7915,12.279
853.84,23.921,47.428,4.4865,13.196
846.77,18.833,47.374,0,1.2
846.77,18.833,46.688,0.64652,2.3996
846.19,19.233,45.315,0.39997,0.91962
