date,price
1/28/18 15:45,24.190546
1/28/18 15:50,26.21861
1/28/18 15:55,27.363233
1/28/18 16:00,15.298173
1/28/18 16:05,15.371343
1/28/18 16:10,15.664196
1/28/18 16:15,13.823433
1/28/18 16:20,17.52192
1/28/18 16:25,23.924903
1/28/18 16:30,29.328363
1/28/18 16:35,36.196953
1/28/18 16:40,41.86749
1/28/18 16:45,44.23155
1/28/18 16:50,46.34092
1/28/18 16:55,44.23155
1/28/18 17:00,25.48283
1/28/18 17:05,24.20804
1/28/18 17:10,24.94441
1/28/18 17:15,25.610563
1/28/18 17:20,27.778446
1/28/18 17:25,27.846806
1/28/18 17:30,27.888003
1/28/18 17:35,27.572473
1/28/18 17:40,27.333563
1/28/18 17:45,28.34476
1/28/18 17:50,29.34759
1/28/18 17:55,29.802243
1/28/18 18:00,28.333276
1/28/18 18:05,29.10885
1/28/18 18:10,29.663453
1/28/18 18:15,29.663453
1/28/18 18:20,29.351443
1/28/18 18:25,29.536006
1/28/18 18:30,28.155843
1/28/18 18:35,28.155843
1/28/18 18:40,27.510956
1/28/18 18:45,27.52916
1/28/18 18:50,27.52916
1/28/18 18:55,27.52916
1/28/18 19:00,27.79051
1/28/18 19:05,28.04649
1/28/18 19:10,27.52479
1/28/18 19:15,30.91477
1/28/18 19:20,28.026366
1/28/18 19:25,28.41022
1/28/18 19:30,29.108026
1/28/18 19:35,28.436263
1/28/18 19:40,27.334443
1/28/18 19:45,27.370046
1/28/18 19:50,27.49436
1/28/18 19:55,30.293946
1/28/18 20:00,31.953496
1/28/18 20:05,33.384426
1/28/18 20:10,41.337993
1/28/18 20:15,40.09856
1/28/18 20:20,38.978556
1/28/18 20:25,36.332343
1/28/18 20:30,34.288536
1/28/18 20:35,33.492086
1/28/18 20:40,31.843576
1/28/18 20:45,29.64439
1/28/18 20:50,25.59794
1/28/18 20:55,25.327396
1/28/18 21:00,38.80327
1/28/18 21:05,38.80327
1/28/18 21:10,36.531743
1/28/18 21:15,36.329186
1/28/18 21:20,36.329186
1/28/18 21:25,36.329186
1/28/18 21:30,35.800956
1/28/18 21:35,29.59102
1/28/18 21:40,25.991123
1/28/18 21:45,24.813846
1/28/18 21:50,24.31171
1/28/18 21:55,24.74375
1/28/18 22:00,45.068506
1/28/18 22:05,44.17926
1/28/18 22:10,38.88358
1/28/18 22:15,35.185603
1/28/18 22:20,35.442703
1/28/18 22:25,33.271236
